id,price
0,2777.2598141543663
1,6315.291073127794
2,10600.164084460297
3,3764.7110367184023
4,1675.6809346647808
5,5681.196614630059
6,5076.463023001928
7,4237.621930936299
8,5631.685154244428
9,13136.987573376384
10,4634.04127701795
11,884.6421024128836
12,2111.4761160350613
13,1567.0444741318217
14,2593.95123041894
15,1238.2668012113904
16,1563.1909150020244
17,3820.587512951894
18,3995.5945666460816
19,1007.5793003904852
20,2009.7737120974696
21,6104.604674215374
22,4901.559898709527
23,699.5468385100595
24,15333.669894704915
25,1161.401028388244
26,380.2943267475795
27,1131.1141093184212
28,1722.60449697657
29,806.8034920473897
30,11427.295440221022
31,495.8467962839195
32,4178.037739100304
33,675.1563778125577
34,922.1845702968857
35,2517.8797697969467
36,5700.831781684002
37,2640.078549553418
38,2956.4123630091062
39,885.7115295472071
40,846.6760360915785
41,8390.74613786525
42,1000.0068528540976
43,1970.0057282056814
44,9672.806206820258
45,2400.325087522319
46,1033.4521100861618
47,854.7715854388465
48,1154.8296949180508
49,2827.6129194485006
50,682.1760226802234
51,4796.435002854247
52,2870.188485853551
53,7409.281383089271
54,5820.520854160342
55,2062.19322061026
56,9344.051365607702
57,2093.735936663704
58,4760.183684312185
59,2246.1064665885215
60,1505.6538812633512
61,853.6721994317616
62,6481.300427654924
63,1010.173002763929
64,9730.822132476083
65,16386.122538350013
66,1023.7833898166471
67,12583.86851870384
68,5760.222578339826
69,9691.00641675449
70,194.73681332948547
71,860.6706169424275
72,672.1310607879616
73,1223.2955685979744
74,5661.948857444818
75,1859.645086203176
76,8032.228041721438
77,12315.720680568878
78,2703.55273822533
79,6324.346794160018
80,11013.605707775
81,2104.582427411132
82,12986.327618016048
83,6423.621294805036
84,1047.8381436172904
85,7708.255713072562
86,1003.5331730538242
87,12814.353933499528
88,9362.739873137656
89,14002.553892360049
90,5120.171629763496
91,1177.895573098455
92,927.7644332664612
93,1018.2958499504238
94,16258.001609561397
95,747.9117804165876
96,12717.616402763475
97,15267.998108773385
98,12650.324108117262
99,841.6237043179302
100,2523.0664995908687
101,858.6703276570859
102,564.9622288215012
103,480.81591160710815
104,954.9555618741123
105,1720.9695305502073
106,1379.633719044499
107,699.5468385100595
108,1140.2038771185485
109,883.7112402618654
110,853.1074347870231
111,1090.6412926809394
112,1619.8600670863277
113,1673.847662079655
114,1482.324709320907
115,5215.3108608940065
116,5565.866577780293
117,15180.477908867539
118,733.7386651082862
119,15252.687799304666
120,1442.0091885889103
121,1675.6809346647808
122,1266.9654531454469
123,866.5689672899042
124,624.9503660426523
125,1615.111536348135
126,1278.7967690173741
127,10342.217800243428
128,5829.064316921012
129,5496.977669015681
130,6321.526155965034
131,2971.306881887406
132,6528.527642027928
133,957.1610218859537
134,4525.65478321153
135,1141.6743705085564
136,741.4663614660495
137,7116.70342437593
138,682.1661950125374
139,4359.951559043413
140,717.1869876742693
141,821.3404306575089
142,3252.197708639017
143,5030.872068483179
144,860.6706169424275
145,6871.1665382344945
146,16005.011152898182
147,5423.267529000739
148,2503.77017233588
149,1610.2272265163128
150,2514.997062683982
151,1879.9685359776709
152,12909.78211644672
153,2711.1539987588662
154,468.5676898507265
155,13734.054262104952
156,4120.001332254239
157,2882.1165770512
158,3650.5199082087966
159,927.0672443784457
160,8705.315711066358
161,9165.66768227734
162,675.1563778125577
163,828.617302167593
164,5512.505662064884
165,9650.963584620304
166,3220.3187613097944
167,4351.5530625586935
168,3201.6335833705816
169,10973.44941024233
170,912.0983818036229
171,1590.3526112455852
172,5302.9092591821245
173,1872.2265746211074
174,6271.24945786397
175,1936.9833862440257
176,4482.779878287935
177,3023.2487797553126
178,2609.0775756154367
179,3141.032464469246
180,3338.4994805485317
181,1963.2372469713662
182,1029.1105310275118
183,1614.1225370987427
184,850.1228192583384
185,4033.7925710191475
186,1061.5792567789508
187,1062.3917649091807
188,846.6760360915785
189,1765.0819409935214
190,2127.3243576672303
191,740.4456195448247
192,956.0068992014646
193,6307.627806514668
194,4079.2269876911287
195,2537.818705378395
196,866.2666078866387
197,12546.635173586637
198,564.9622288215012
199,8504.444655064146
200,10568.069696544513
201,6351.97780661571
202,554.5212325617869
203,733.7712947907096
204,6324.688347386306
205,3561.5417295807183
206,860.6706169424275
207,2972.43779448623
208,1060.448071199716
209,9482.53319656199
210,2663.4782198270977
211,9218.473080397695
212,11688.581400549352
213,429.32798036430813
214,1356.4591212739433
215,1011.6658986522853
216,2786.5007794864227
217,2514.108997800432
218,858.4556024989184
219,1237.2042492443718
220,1790.7819141227194
221,2279.714406947548
222,8760.814954899537
223,1152.6563655625396
224,1250.2668149742774
225,4350.200115479702
226,4995.110047466943
227,1878.1814669316734
228,7210.204360884522
229,1960.337259329974
230,5495.98821803747
231,1466.0062588220278
232,1025.3980084043071
233,1707.4360830831818
234,884.3138791057125
235,9509.018091612574
236,1186.9997019275781
237,886.0192839621869
238,4850.563544661571
239,9393.27934595851
240,7542.525502797485
241,895.00639751854
242,15334.050830483797
243,4760.183684312185
244,495.8467962839195
245,1148.0022005580315
246,2786.5007794864227
247,7399.88200940554
248,8744.140655552597
249,5948.548081484811
250,4704.3895467965685
251,1440.9473592191644
252,2871.220763534283
253,5232.595670473639
254,5270.091839748839
255,1240.6940781525486
256,858.6703276570859
257,1901.7531351136327
258,688.8302889501209
259,12805.430941611412
260,6659.366093671777
261,5093.704966209438
262,1765.0819409935214
263,3591.92357961802
264,1002.9154957382433
265,2122.5823061165815
266,8288.31427037191
267,1762.9270118314055
268,874.0227952435068
269,8380.940301882201
270,6798.010296601987
271,860.6706169424275
272,4811.541035355859
273,5306.056189279838
274,194.73681332948547
275,1022.2301931304295
276,6399.31563251191
277,361.42672195451763
278,6415.254258156371
279,9232.421390548461
280,1616.23408551832
281,2765.657865148355
282,4172.84922036927
283,9447.827972571413
284,8528.822733992944
285,11432.931036504255
286,5796.406010595527
287,14191.873199279076
288,1879.9685359776709
289,8505.72246984386
290,622.0975917873127
291,8667.781420923442
292,16186.85805835502
293,983.9779674746604
294,6897.689222850768
295,1909.327109074679
296,2059.5613518534333
297,835.6134655077763
298,16.663692967981156
299,5823.25435617275
300,2265.5581060671407
301,1020.0332801200759
302,3675.1604873796155
303,5416.848520019084
304,6038.349685372898
305,9235.555137533074
306,1267.2064560344097
307,995.5221100239847
308,1718.3721945193295
309,2159.5247538474064
310,1909.327109074679
311,333.6241427125878
312,8677.70148182136
313,5769.579304999011
314,2330.1329606070276
315,10898.878949146121
316,528.0917184439515
317,886.6829284944521
318,995.3430482018557
319,7482.012265423102
320,5534.109038039438
321,371.53866013014704
322,309.9989570933222
323,846.6760360915785
324,840.5267454776326
325,5935.534184314188
326,1675.6809346647808
327,1908.8149054305488
328,7818.054076573191
329,417.0268124264794
330,16007.731260778135
331,2355.9594472065623
332,879.5382217354896
333,9587.40373547225
334,2978.0056907582157
335,1867.8300631959323
336,13983.163780136474
337,984.7074289468967
338,1007.2623400666783
339,6099.622161288755
340,883.7112402618654
341,1559.862881896453
342,862.2057231711201
343,4633.184058559392
344,4678.41307861968
345,1790.1228535983007
346,675.1563778125577
347,2616.417155053415
348,5009.234043999954
349,850.1228192583384
350,3236.528203223684
351,600.0201670834858
352,2810.513368418291
353,2056.187641720404
354,711.7084886794034
355,1588.577808348973
356,850.1228192583384
357,11415.80478572316
358,1446.310451607489
359,750.4883538981336
360,1071.3395005972977
361,8276.923840141912
362,535.0763109012184
363,9751.730834673253
364,3823.5231871687074
365,835.6134655077763
366,554.5212325617869
367,4180.952720909009
368,1692.9036872294585
369,858.6703276570859
370,866.6646169227098
371,917.6990008919292
372,8131.15842795916
373,863.3341323093276
374,885.5470153448482
375,898.6827298753589
376,873.3212203970301
377,4222.85894993595
378,2385.1507485525285
379,866.2666078866387
380,5214.811087035267
381,818.677020513877
382,697.5465492247179
383,9642.11154538122
384,1185.924428960617
385,454.21440974695804
386,15843.08570850478
387,9632.777951795057
388,864.7737119982825
389,866.7188319668277
390,2872.1769921628734
391,688.8302889501209
392,8557.951413696477
393,571.5678559009425
394,2051.7475548619186
395,5469.243661502243
396,903.6890150373808
397,1979.1862051210676
398,1139.558500855492
399,2195.559351340725
400,5182.604648679386
401,514.8937089084167
402,2506.6130032425854
403,9055.624814148232
404,1154.8296949180508
405,1171.619347715397
406,635.651861598034
407,16045.483751889975
408,1921.2034837692145
409,6388.435241652749
410,984.7074289468967
411,626.2389482140234
412,3941.7731092044155
413,1589.4403622049247
414,7690.652449510782
415,723.558825649157
416,1514.3485171718607
417,7587.857750268284
418,35.71553149918283
419,4458.901558116133
420,12584.893040006069
421,4885.992827369277
422,5002.658322254314
423,863.3341323093276
424,1214.4102811444154
425,903.5245008350221
426,699.5468385100595
427,15268.489113621388
428,1756.534432594774
429,8077.408668786802
430,4430.1857060425655
431,15712.933112903675
432,2040.8813386765485
433,2979.425265834388
434,680.1019168494913
435,3155.526270884261
436,2294.148986982998
437,1127.6250926054943
438,6330.893813066757
439,551.6799578394792
440,3434.9291382472143
441,1528.997222122608
442,728.500147399859
443,564.9622288215012
444,1129.126041746922
445,1260.8786259849344
446,2318.1586099655406
447,5351.337833577067
448,984.7074289468967
449,2282.1749624617187
450,837.3269530636197
451,1200.72436698377
452,5353.857874638646
453,6656.291330907156
454,3011.21165506589
455,5126.393715605754
456,1164.5115918894014
457,12037.762492209666
458,3764.7110367184023
459,5534.109038039438
460,12133.94256258507
461,856.2487729133077
462,885.7115295472071
463,505.8508728744014
464,1063.970340936652
465,4084.973329701394
466,698.5346071536226
467,3720.75331594387
468,4925.116911638975
469,1593.4167756171232
470,2613.5309912343882
471,2321.0447737845675
472,2375.7482912601986
473,6826.15113162002
474,1356.4591212739433
475,1102.390157505956
476,13345.868962517761
477,5809.7002435927325
478,2941.8888800405703
479,9461.818859793373
480,756.9465821138645
481,5551.684625935321
482,11299.85469217829
483,14038.760327403701
484,1239.3933587080428
485,4522.968470076341
486,12619.484690998763
487,3005.047089670705
488,2456.007892353485
489,1790.6930075351852
490,487.34348659651334
491,623.1145477130791
492,4082.0570054680334
493,9819.741265039042
494,2430.871137339571
495,1060.448071199716
496,2202.0217708748587
497,5709.455099796087
498,1793.051917556033
499,4169.979535687565
500,9762.46228580973
501,857.0040585301108
502,8760.814954899537
503,1501.5711608665945
504,830.640841493307
505,4670.420375618424
506,477.923525837864
507,3699.25003394814
508,1824.1503235757561
509,1019.6017941206873
510,1418.8843903514755
511,754.1169649206522
512,969.4279179219302
513,3823.6556644134653
514,3416.822573646572
515,13161.394950389677
516,5053.435842162898
517,7208.139086845417
518,1188.9483465459432
519,1940.1090051794029
520,4795.603801612473
521,2011.0691491313694
522,845.8894999341011
523,6783.378257402361
524,9216.381196574679
525,1879.9685359776709
526,1352.229273367424
527,2446.7018249751595
528,4842.940796428825
529,5080.304626023352
530,2854.3993296665353
531,1967.736097320797
532,2792.3837184984263
533,8342.904044442046
534,2451.594485934795
535,15268.489113621388
536,13005.551745925044
537,5247.238179944613
538,1983.079189586073
539,2119.1364083905382
540,8349.325034806767
541,9737.27869754881
542,611.755560238649
543,15697.313160738333
544,486.5030897378707
545,8649.930652910942
546,10034.71239693116
547,1971.147296941625
548,946.4571553087035
549,8313.815390957545
550,656.1094651880604
551,1241.9715209348715
552,6430.832499343411
