id,price
0,2927.07
1,5362.58
2,9712.77
3,4173.99
4,1690.75
5,6333.48
6,4830.0
7,4284.14
8,5082.8
9,16202.5
10,4303.9
11,867.09
12,3156.55
13,1694.58
14,2428.56
15,1141.74
16,1455.74
17,4066.45
18,4168.28
19,874.38
20,2326.09
21,5188.67
22,4044.97
23,607.72
24,16624.64
25,1076.48
26,629.63
27,986.03
28,1652.34
29,903.2
30,10398.91
31,573.13
32,4053.31
33,732.97
34,618.7
35,2370.76
36,6479.44
37,2714.8
38,2908.84
39,667.27
40,502.02
41,9025.54
42,882.66
43,1866.21
44,10591.54
45,2509.21
46,938.08
47,893.89
48,1229.0
49,2865.74
50,591.6
51,4618.98
52,2899.81
53,6971.18
54,5477.73
55,2254.12
56,8386.04
57,2512.56
58,4436.67
59,2896.62
60,1269.61
61,503.97
62,6906.23
63,1094.03
64,8766.58
65,17409.8
66,852.61
67,11938.64
68,5458.54
69,9141.93
70,471.8
71,640.02
72,905.54
73,1282.24
74,5238.56
75,1823.34
76,8457.24
77,14371.3
78,2795.63
79,6629.45
80,10687.66
81,2141.59
82,13741.14
83,6423.47
84,852.45
85,8080.89
86,1013.4
87,11880.4
88,7844.82
89,15195.77
90,4989.65
91,1334.33
92,998.12
93,857.7616666666668
94,17028.12
95,507.23
96,14528.83
97,15544.52
98,12895.91
99,762.98
100,2523.84
101,738.8725
102,653.31
103,460.83
104,1022.13
105,1620.34
106,1318.48
107,806.71
108,1031.3
109,681.99
110,654.5
111,993.79
112,1868.7
113,1645.74
114,1561.52
115,5121.13
116,5291.42
117,15571.22
118,483.43
119,16779.5
120,1316.2
121,1689.75
122,1130.5
123,507.66
124,731.43
125,1313.29
126,1124.32
127,13311.65
128,5234.4
129,5120.9
130,6378.37
131,3444.85
132,6799.67
133,1011.77
134,4057.48
135,1031.16
136,589.58
137,7214.27
138,548.93
139,4498.92
140,866.27
141,1032.63
142,3690.29
143,3423.66
144,733.5125
145,6473.12
146,16224.47
147,5417.82
148,2607.21
149,1866.03
150,2604.57
151,1666.28
152,12349.88
153,2833.06
154,650.73
155,14499.28
156,3746.57
157,2898.96
158,3929.17
159,867.5
160,7445.3
161,9611.07
162,680.41
163,695.79
164,5338.32
165,11320.4
166,3452.61
167,4550.55
168,3310.3
169,11633.31
170,689.51
171,1671.83
172,4520.11
173,2056.81
174,6317.82
175,1761.26
176,4413.59
177,3553.31
178,2622.22
179,3436.9
180,3510.63
181,1942.02
182,942.5
183,1645.8
184,680.47
185,4084.02
186,827.06
187,881.1
188,526.93
189,1847.93
190,2272.37
191,702.49
192,895.61
193,6581.17
194,3756.73
195,2585.65
196,625.7
197,13317.57
198,600.66
199,8800.36
200,10888.08
201,6459.68
202,658.28
203,750.28
204,6488.08
205,3606.18
206,631.9
207,3191.33
208,1035.46
209,8722.58
210,2695.1
211,7167.08
212,11435.61
213,399.28
214,1260.81
215,899.95
216,2575.99
217,2583.95
218,888.2
219,1247.36
220,2461.74
221,2156.53
222,8910.99
223,980.21
224,1222.25
225,4473.48
226,3242.29
227,1907.85
228,6393.75
229,1876.63
230,5030.47
231,1430.1
232,1335.54
233,1584.21
234,987.37
235,8324.08
236,1238.27
237,1006.3
238,4190.37
239,8081.2
240,6089.49
241,979.6
242,15835.08
243,4428.75
244,457.35
245,1098.04
246,2488.22
247,7443.28
248,10798.69
249,5942.68
250,5349.29
251,1533.13
252,2785.63
253,5319.71
254,5163.99
255,1286.22
256,652.0
257,1945.46
258,859.46
259,14757.16
260,6269.38
261,4754.91
262,1780.9
263,3802.74
264,819.33
265,2282.47
266,7761.7
267,1749.38
268,1021.84
269,8852.14
270,7508.8
271,807.37
272,4253.41
273,5085.77
274,532.69
275,934.74
276,5948.76
277,536.36
278,6418.45
279,8134.12
280,1632.15
281,2645.26
282,4081.93
283,9266.62
284,8921.94
285,10791.8
286,5125.99
287,16903.77
288,1718.39
289,5854.71
290,421.74
291,8303.24
292,17246.92
293,934.54
294,7732.34
295,1792.78
296,2305.91
297,713.64
298,461.54
299,5817.83
300,2178.64
301,1120.64
302,3568.67
303,5558.69
304,5908.64
305,8536.9
306,1073.45
307,1018.8
308,1758.54
309,2072.03
310,1792.81
311,500.63
312,7501.28
313,5165.69
314,2429.24
315,10298.63
316,628.92
317,1045.2
318,950.57
319,8442.32
320,4806.79
321,532.14
322,453.97
323,503.56
324,917.97
325,5590.32
326,1700.95
327,1856.45
328,6277.74
329,769.99
330,17188.87
331,2408.37
332,858.88
333,8725.28
334,3402.0
335,1796.89
336,15661.61
337,937.42
338,905.63
339,6040.69
340,635.48
341,1663.83
342,708.03
343,4307.81
344,4356.21
345,1772.85
346,705.04
347,2593.19
348,4836.77
349,903.5
350,3134.52
351,464.15
352,2822.49
353,2004.86
354,623.61
355,1434.06
356,713.74
357,11793.29
358,1498.28
359,481.17
360,1057.0
361,8219.82
362,572.63
363,9153.16
364,3837.29
365,748.37
366,712.34
367,4547.15
368,1765.97
369,617.54
370,629.77
371,703.3
372,6230.47
373,1029.82
374,412.5
375,774.82
376,643.11
377,4218.4
378,2775.42
379,617.45
380,4431.28
381,491.1
382,732.84
383,9350.32
384,1155.09
385,848.04
386,16603.17
387,12614.13
388,893.46
389,755.77
390,2608.25
391,880.1
392,8997.63
393,609.11
394,2015.81
395,4778.4
396,864.77
397,2038.53
398,1064.51
399,2310.9
400,5184.58
401,624.55
402,2547.81
403,9951.84
404,1241.01
405,1105.74
406,494.54
407,16986.16
408,2098.82
409,5612.55
410,840.65
411,720.97
412,4440.55
413,1430.365
414,7049.65
415,911.01
416,1338.71
417,8202.21
418,389.99
419,4963.39
420,13737.12
421,4557.92
422,5079.03
423,906.31
424,1189.31
425,407.18
426,791.69
427,14461.88
428,1735.79
429,7859.74
430,4861.07
431,16599.12
432,2156.24
433,3056.78
434,599.27
435,3264.59
436,2429.42
437,1137.79
438,7075.22
439,614.64
440,3360.22
441,1556.83
442,842.14
443,641.87
444,1058.21
445,1133.32
446,2216.9
447,5778.81
448,824.6
449,2339.53
450,722.56
451,1108.72
452,7043.7
453,5989.88
454,2929.51
455,3884.38
456,1033.61
457,11372.34
458,4101.85
459,4902.77
460,12229.37
461,536.44
462,795.12
463,586.24
464,852.78
465,4205.94
466,837.73
467,4257.55
468,4685.9
469,1281.56
470,2523.14
471,2358.9
472,2342.66
473,6886.05
474,1362.89
475,1119.78
476,16402.59
477,5321.23
478,2772.74
479,11743.33
480,811.85
481,5620.89
482,10673.37
483,14939.82
484,1255.34
485,4290.8
486,12377.22
487,3104.84
488,2489.98
489,1950.54
490,566.71
491,727.38
492,4613.62
493,9701.67
494,2445.06
495,896.93
496,2218.25
497,5395.23
498,1730.82
499,4074.94
500,9915.4
501,718.5
502,8888.73
503,1464.54
504,486.44
505,4341.89
506,611.38
507,3598.14
508,1752.18
509,1064.21
510,1411.96
511,593.24
512,1000.92
513,3917.26
514,3079.24
515,14235.81
516,4588.72
517,7105.02
518,1133.79
519,1919.47
520,5700.51
521,2111.91
522,754.63
523,6444.16
524,9047.73
525,1786.33
526,1257.71
527,2306.36
528,4833.39
529,4816.99
530,2543.13
531,2884.08
532,3008.15
533,7284.32
534,2625.35
535,15937.41
536,15557.77
537,4604.17
538,1974.12
539,2005.44
540,10693.23
541,10736.13
542,719.12
543,15702.58
544,590.82
545,7445.52
546,9714.56
547,1872.19
548,970.74
549,7659.28
550,546.18
551,957.21
552,6622.25
553,1626.56
554,2467.26
555,14422.32
556,4613.79
557,9498.8
558,1375.51
559,2959.4
560,781.46
561,2487.76
562,708.02
563,4193.65
564,5668.19
565,2358.42
566,2450.98
567,2131.38
568,5752.78
569,1804.95
570,1286.69
571,4310.78
572,16145.16
573,14314.83
574,5288.78
575,633.16
576,4333.4
577,1197.61
578,574.74
579,3544.38
580,2199.99
581,912.08
582,977.11
583,490.62
584,8138.25
585,1681.11
586,835.05
587,867.01
588,2481.09
589,3557.68
590,1891.71
591,514.06
592,947.31
593,608.4
594,8773.14
595,1235.89
596,14559.11
597,957.77
598,1177.08
599,3203.57
600,2387.51
601,8528.1
602,2328.19
603,9979.99
604,504.7
605,1176.29
606,873.68
607,5419.61
608,2295.32
609,704.42
610,1777.98
611,894.1
612,3620.77
613,3201.73
614,946.98
615,476.88
616,696.81
617,3477.43
618,14552.42
619,11026.89
620,866.42
621,662.28
622,855.38
623,2533.12
624,4565.87
625,15681.39
626,1120.1
627,839.77
628,1753.27
629,3756.36
630,2552.55
631,10343.56
632,1209.37
633,1141.59
634,4028.45
635,7986.43
636,4219.25
637,1008.28
638,13400.09
639,4687.23
640,7094.44
641,577.96
642,790.39
643,4925.3
644,1139.44
645,785.08
646,1861.54
647,1696.94
648,4941.67
649,1855.83
650,3561.4
651,15954.6
652,1276.52
653,1991.51
654,1029.92
655,16993.58
656,2617.13
657,1165.83
658,971.39
659,1006.42
660,3008.72
661,1031.57
662,4297.83
663,600.97
664,391.79
665,926.12
666,5484.15
667,3567.56
668,17453.88
669,14159.64
670,1943.68
671,15591.36
672,1284.46
673,3244.0
674,991.88
675,6770.13
676,3875.45
677,1590.73
678,1167.06
679,1204.56
680,662.1
681,8396.41
682,1969.4
683,1267.51
684,4237.62
685,709.19
686,1413.26
687,2574.44
688,707.86
689,16552.94
690,2729.58
691,718.8
692,966.82
693,8123.6
694,5892.88
695,11794.64
696,725.34
697,3358.69
698,547.38
699,1104.67
700,1034.25
701,2727.99
702,748.33
703,2363.02
704,4155.25
705,792.89
706,427.57
707,5721.45
708,1006.89
709,695.4
710,6373.18
711,4485.31
712,684.92
713,855.26
714,529.3
715,655.61
716,1262.34
717,5779.59
718,15057.5
719,8488.93
720,12496.55
721,4268.33
722,553.01
723,2256.75
724,2849.27
725,4935.18
726,981.01
727,665.58
728,1584.23
729,10703.51
730,12686.36
731,2096.15
732,760.16
733,4324.97
734,4750.74
735,10280.7
736,6941.15
737,1915.21
738,655.08
739,5126.51
740,2534.35
741,5973.85
742,5430.66
743,715.33
744,11298.36
745,16584.59
746,848.3
747,1010.07
748,1614.02
749,725.64
750,1237.42
751,1960.87
752,5307.33
753,3776.11
754,803.61
755,3010.18
756,9365.96
757,1781.64
758,2445.24
759,13932.44
760,8075.64
761,1474.66
762,1348.58
763,1891.89
764,4605.55
765,1951.28
766,5584.46
767,4273.39
768,837.72
769,658.61
770,5045.72
771,619.91
772,939.71
773,496.59
774,4122.03
775,4569.58
776,1008.69
777,1112.32
778,6359.84
779,6272.09
780,6711.27
781,5700.75
782,621.81
783,4413.86
784,770.03
785,1840.91
786,682.59
787,4537.89
788,1722.15
789,571.59
790,4440.04
791,850.29
792,4837.76
793,506.85
794,1390.6
795,5441.15
796,2835.61
797,6753.76
798,14088.63
799,623.95
800,686.7
801,1593.79
802,758.24
803,13018.11
804,821.94
805,1438.22
806,1959.88
807,1921.8
808,604.86
809,571.45
810,659.43
811,4286.14
812,602.25
813,1868.47
814,1016.94
815,6343.5
816,5116.18
817,6179.13
818,1946.38
819,564.17
820,4894.21
821,1649.54
822,4206.09
823,3597.72
824,654.87
825,1372.16
826,739.15
827,1702.65
828,5587.79
829,3759.05
830,2520.92
831,4188.65
832,505.79
833,2345.72
834,5072.04
835,10634.14
836,511.58
837,5352.73
838,1647.74
839,7532.82
840,1193.81
841,2295.75
842,563.27
843,1812.22
844,2868.68
845,9383.76
846,929.43
847,1913.66
848,15592.39
849,699.1
850,1534.58
851,8331.44
852,1090.22
853,409.44
854,5123.88
855,2345.47
856,1941.95
857,1836.26
858,1296.79
859,6385.55
860,12342.01
861,1757.82
862,2118.78
863,685.85
864,786.97
865,720.36
866,2458.39
867,715.52
868,10545.59
869,2162.74
870,2397.05
871,1026.91
872,14817.39
873,2136.35
874,870.1
875,1451.05
876,1108.18
877,773.73
878,1845.44
879,9683.62
880,2719.1
881,4228.41
882,5559.45
883,757.53
884,2775.17
885,5476.93
886,879.53
887,441.08
888,580.59
889,1077.02
890,7449.98
891,685.7
892,2760.42
893,1026.4
894,4679.16
895,732.41
896,3660.47
897,1024.32
898,564.52
899,3537.22
900,4466.33
901,841.76
902,4962.09
903,660.42
904,827.81
905,1014.1
906,2954.42
907,2254.8
908,4010.77
909,9410.91
910,5314.94
911,707.99
912,10505.45
913,7335.72
914,1723.45
915,9255.73
916,9772.56
917,14151.33
918,7833.64
919,667.01
920,905.97
921,3244.41
922,3947.09
923,524.1
924,16850.44
925,4001.18
926,6102.18
927,748.88
928,3011.74
929,833.46
930,3458.45
931,3015.57
932,783.16
933,3951.3
934,4427.92
935,977.22
936,956.86
937,777.18
938,4123.29
939,463.2
940,6365.39
941,3629.66
942,1569.98
943,596.68
944,612.59
945,3982.76
946,835.13
947,898.14
948,9835.86
949,9398.96
950,714.29
951,408.64
952,2750.43
953,668.21
954,721.57
955,7011.79
956,4642.79
957,8864.23
958,2325.72
959,972.92
960,1769.25
961,7389.25
962,695.48
963,2294.03
964,1111.68
965,9429.77
966,3240.61
967,5199.08
968,6520.56
969,5225.9
970,10901.92
971,2804.19
972,14766.79
973,1033.5
974,4408.56
975,1016.03
976,1570.42
977,5688.03
978,1698.75
979,2104.44
980,9070.22
981,457.12
982,1835.88
983,1042.37
984,3131.78
985,17145.91
986,2531.1
987,1193.702
988,1599.42
989,2219.54
990,2588.07
991,2416.0
992,2314.69
993,730.55
994,4160.0
995,1265.51
996,630.38
997,865.69
998,758.55
999,855.96
1000,4662.5
1001,9455.04
1002,1188.22
1003,1688.19
1004,2892.42
1005,741.43
1006,1252.92
1007,4167.61
1008,571.92
1009,2819.37
1010,6441.76
1011,946.72
1012,463.27
1013,6235.28
1014,7823.16
1015,597.37
1016,6827.55
1017,843.49
1018,4224.62
1019,4616.25
1020,10310.93
1021,2148.01
1022,1262.04
1023,1214.23
1024,827.44
1025,16467.38
1026,906.52
1027,3623.82
1028,898.99
1029,1634.76
1030,574.04
1031,634.68
1032,5053.09
1033,3806.14
1034,506.43
1035,1426.3
1036,702.59
1037,6345.7
1038,516.01
1039,10454.18
1040,9747.91
1041,1055.34
1042,10571.26
1043,4027.73
1044,14364.57
1045,630.91
1046,5553.73
1047,740.65
1048,700.6
1049,1425.71
1050,5773.73
1051,3984.91
1052,3659.07
1053,9806.49
1054,11348.28
1055,4739.32
