id,price
0,2822.7717
1,5521.521
2,9521.855
3,4022.3015
4,1630.5016
5,5990.544
6,4803.148
7,4320.395
8,5378.209
9,15467.998
10,4420.83
11,780.2486
12,2901.1511
13,1620.4818
14,2510.7358
15,1133.2925
16,1554.6332
17,4007.3381
18,3914.2515
19,895.70593
20,2117.4263
21,5104.1147
22,4295.498
23,628.95386
24,16893.988
25,1186.9197
26,598.27344
27,1019.18823
28,1590.3047
29,868.36426
30,10054.563
31,578.31305
32,4049.8704
33,714.05865
34,662.05237
35,2471.4343
36,6584.1074
37,2663.0693
38,2894.592
39,742.2688
40,529.56836
41,9016.874
42,895.266
43,1788.0575
44,10093.635
45,2497.4932
46,1009.60266
47,816.94293
48,1170.1285
49,2884.5647
50,658.03326
51,4544.1675
52,2924.4832
53,7304.2686
54,5602.567
55,2249.701
56,8932.372
57,2366.6858
58,4427.1807
59,2771.2307
60,1248.9254
61,526.419
62,6846.0356
63,1110.0889
64,8580.258
65,17365.611
66,875.2027
67,11881.613
68,5795.7563
69,9544.247
70,441.52548
71,714.0979
72,777.2545
73,1310.9542
74,5340.2534
75,1912.2343
76,8764.872
77,14147.716
78,2770.435
79,6493.091
80,11149.878
81,2030.6224
82,14310.758
83,6662.8564
84,884.6024
85,7404.948
86,1030.57
87,12367.084
88,8142.8203
89,14921.76
90,5111.8237
91,1303.3723
92,984.1206
93,854.897
94,17498.23
95,487.68103
96,14424.685
97,14497.112
98,12788.082
99,698.3712
100,2485.1284
101,739.6226
102,647.9986
103,424.4033
104,1012.8704
105,1698.5548
106,1365.5646
107,745.43256
108,1045.0667
109,723.40283
110,651.7634
111,1041.6746
112,1794.2284
113,1676.5107
114,1448.5979
115,5075.4814
116,5127.365
117,15412.443
118,488.65097
119,16997.945
120,1439.5618
121,1625.132
122,1085.2651
123,564.5276
124,671.3513
125,1333.4149
126,1137.498
127,12689.698
128,5511.5044
129,5154.797
130,6421.185
131,3150.7512
132,6784.9453
133,1044.2819
134,3570.0696
135,1082.4933
136,651.83167
137,7195.2705
138,583.67816
139,4269.007
140,890.6106
141,932.76416
142,3429.6292
143,4236.0576
144,737.4569
145,6188.745
146,16047.139
147,5193.567
148,2644.8818
149,1871.1727
150,2538.8367
151,1737.0139
152,12191.431
153,2884.7927
154,602.2344
155,14323.575
156,3477.6216
157,2934.0059
158,3843.7139
159,899.9885
160,7790.254
161,9910.011
162,717.65576
163,651.4143
164,5285.7705
165,11119.072
166,3231.0564
167,4508.632
168,3371.5605
169,10952.172
170,773.0402
171,1630.4927
172,4561.5566
173,2065.2424
174,6319.2695
175,1820.8795
176,4292.3813
177,3450.405
178,2569.7942
179,3334.7595
180,3487.9233
181,1823.7043
182,925.4339
183,1615.0062
184,752.2061
185,4026.6582
186,955.60455
187,886.686
188,517.3199
189,1825.0142
190,2240.7705
191,737.8975
192,830.2648
193,6341.284
194,3946.8633
195,2489.9956
196,697.0052
197,12928.137
198,616.7957
199,9019.6455
200,10328.217
201,6625.1006
202,647.1123
203,798.9734
204,6429.04
205,3560.4023
206,650.0083
207,2979.9958
208,962.7351
209,8035.558
210,2650.7686
211,7037.8467
212,11389.209
213,441.3038
214,1252.7659
215,916.8089
216,2640.7966
217,2609.6543
218,790.169
219,1360.8812
220,2127.4062
221,2083.861
222,9307.602
223,1042.0157
224,1202.7594
225,4335.826
226,3942.009
227,1965.7626
228,6448.906
229,1898.6392
230,5193.5024
231,1477.5228
232,1149.7262
233,1598.46
234,892.3058
235,8488.836
236,1209.218
237,947.44653
238,4448.5977
239,8503.718
240,6169.5107
241,883.03174
242,15763.905
243,4493.0244
244,510.08572
245,1008.7748
246,2582.342
247,7318.923
248,10580.422
249,5714.8325
250,5276.3853
251,1521.3575
252,2792.3152
253,5217.8584
254,5120.2827
255,1277.8802
256,691.72644
257,1995.9556
258,858.9112
259,14540.392
260,6236.615
261,4791.351
262,1771.0668
263,3797.0518
264,776.323
265,2279.4897
266,8031.6797
267,1733.6256
268,1070.9513
269,8805.029
270,7666.3022
271,803.588
272,4438.5273
273,4898.233
274,457.08688
275,920.0659
276,6317.9062
277,570.11755
278,6593.25
279,8390.386
280,1617.1351
281,2775.005
282,3934.669
283,9089.006
284,9126.4375
285,11104.748
286,5154.209
287,16089.454
288,1743.0426
289,6860.7266
290,397.05212
291,8277.533
292,17583.105
293,859.789
294,7432.2783
295,1806.1804
296,2130.9868
297,707.35657
298,320.99463
299,5623.5903
300,2541.5872
301,1158.9979
302,3554.8945
303,6014.213
304,5832.263
305,8606.065
306,1062.959
307,1045.9501
308,1750.1366
